C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_07_189.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_07_189.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_07_189.jpg,0,0,0,1.666568E-05
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_07_257.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_07_257.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_07_257.jpg,0,0,0,2.952019E-07
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_07_324.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_07_324.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_07_324.jpg,0,0,0,5.99774E-06
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_07_393.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_07_393.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_07_393.jpg,0,0,0,1.097362E-06
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_07_460.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_07_460.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_07_460.jpg,0,0,0,1.171369E-05
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_07_527.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_07_527.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_07_527.jpg,0,0,0,1.816884E-05
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_07_597.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_07_597.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_07_597.jpg,0,0,0,1.321494E-05
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_07_664.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_07_664.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_07_664.jpg,0,0,0,2.01338E-05
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_07_733.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_07_733.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_07_733.jpg,0,0,0,1.736378E-05
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_07_801.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_07_801.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_07_801.jpg,0,0,0,6.290366E-06
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_07_871.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_07_871.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_07_871.jpg,0,0,0,1.370403E-05
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_07_941.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_07_941.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_07_941.jpg,0,0.0708864,0,0.004642979
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_08_011.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_08_011.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_08_011.jpg,0,0.3127089,0,0.2226044
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_08_079.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_08_079.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_08_079.jpg,0,0.4867637,0,0.5292193
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_08_146.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_08_146.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_08_146.jpg,0,0.6671823,0,0.9313177
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_08_215.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_08_215.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_08_215.jpg,0,0.9096946,0,1.742148
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_08_282.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_08_282.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_08_282.jpg,0,1,0,2.472948
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_08_349.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_08_349.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_08_349.jpg,0,1,0,3.410317
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_08_418.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_08_418.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_08_418.jpg,-0.15,1,0,4.112837
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_08_488.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_08_488.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_08_488.jpg,-0.3,1,0,4.80298
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_08_558.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_08_558.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_08_558.jpg,0,0.9391033,0,5.688268
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_08_625.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_08_625.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_08_625.jpg,0,0.7625024,0,6.251234
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_08_696.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_08_696.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_08_696.jpg,0,0.7646056,0,6.881786
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_08_766.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_08_766.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_08_766.jpg,0,0.9432541,0,7.470563
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_08_835.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_08_835.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_08_835.jpg,-0.15,0.8157032,0,8.290914
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_08_905.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_08_905.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_08_905.jpg,-0.3,0.9485539,0,8.857655
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_08_972.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_08_972.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_08_972.jpg,0,1,0,9.70349
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_09_040.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_09_040.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_09_040.jpg,0,0.8536684,0,10.30886
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_09_111.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_09_111.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_09_111.jpg,0,0.7787557,0,10.96262
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_09_178.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_09_178.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_09_178.jpg,-0.15,0.9538203,0,11.61212
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_09_245.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_09_245.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_09_245.jpg,-0.3,1,0,11.90644
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_09_316.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_09_316.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_09_316.jpg,-0.5000001,1,0,12.95525
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_09_383.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_09_383.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_09_383.jpg,0,0.8619599,0,13.49177
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_09_454.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_09_454.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_09_454.jpg,-0.05,0.6746459,0,14.1203
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_09_523.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_09_523.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_09_523.jpg,-0.2,0.85892,0,14.54378
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_09_594.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_09_594.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_09_594.jpg,-0.4,1,0,15.21459
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_09_662.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_09_662.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_09_662.jpg,-0.5500001,1,0,16.02017
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_09_729.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_09_729.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_09_729.jpg,0,0.9433202,0,16.68193
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_09_797.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_09_797.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_09_797.jpg,0,0.7512582,0,17.11125
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_09_868.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_09_868.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_09_868.jpg,0,0.7219293,0,17.4634
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_09_936.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_09_936.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_09_936.jpg,-0.2,0.9687898,0,18.16354
C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\center_2023_05_14_08_19_10_003.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\left_2023_05_14_08_19_10_003.jpg,C:\Users\Admin\Desktop\BaitapAI\Self-driving -car\IMG\right_2023_05_14_08_19_10_003.jpg,-0.35,1,0,18.76468
